time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz,skewAx,skewAy,skewAz,skewGx,skewGy,skewGz,kurtAx,kurtAy,kurtAz,kurtGx,kurtGy,kurtGz
"['47631.42615', '47634.11008']",0.432163529,0.273569508,0.382234429,1.096703147,0.664481535,0.477603304,-0.041098889,-0.002508889,-0.032421111,-0.042184444,0.021781111,0.086945556,0.432614962,0.275090553,0.382990637,1.102031035,0.667845071,0.47225356,-0.0283,0.04285,-0.05615,0.03015,0.04805,0.0703,4,1,0.385222727,0.366747335,4,1,0.251135,0.168559898,5,2.236067977,0.341135294,0.320867126,4,1.414213562,0.947221053,1.007879179,4,1,0.522068182,0.48521012,5,1.732050808,0.398494444,0.454112933,-0.046367134,-1.871822382,-0.251843874,-0.269238435,-0.431491922,-0.482798136,2.375784283,9.910631413,0.969665483,1.745005383,1.045793444,1.41198054
"['47632.33082', '47635.01474']",0.410753657,0.210102418,0.363155397,1.013798481,0.607342394,0.451938176,-0.021895556,0.000323333,-0.035211111,-0.103226667,0.054474444,0.07184,0.412467549,0.211279222,0.363469267,1.014179501,0.608283259,0.448691502,-0.031,0.0127,-0.0378,-0.1213,0.04805,0.0596,4,1,0.414409524,0.36396466,4,1.414213562,0.231478947,0.170192772,5,2.236067977,0.3208625,0.315667703,4,1.414213562,0.644305,0.947975813,4,1.414213562,0.507485714,0.506613262,5,2,0.37275,0.439578366,0.129027061,0.100951002,-0.251538574,-0.328570622,-0.247838932,-0.586658584,2.593204483,1.614512356,1.555403123,2.781721411,1.344285781,2.081156409
"['47633.23551', '47635.91943']",0.369855799,0.18551061,0.271593208,0.700780837,0.53184074,0.374325637,-0.026804444,-0.015227778,-0.041665556,-0.055146667,-0.031311111,0.066708889,0.370949814,0.185920338,0.269881719,0.702521433,0.533892604,0.370397063,-0.0816,-0.0071,-0.04805,0.01835,-0.03895,0.03625,4,1,0.372777273,0.370982455,4,1.414213562,0.177722222,0.094365195,4,1.414213562,0.240027778,0.18834463,4,0,0.415904762,0.551184651,4,1,0.32451,0.518800735,5,1.732050808,0.276805882,0.406183431,0.770588513,-0.542020073,-0.718884295,-1.643437809,0.042143248,0.219082449,3.479350275,0.233761111,4.223112273,8.361465796,0.724305561,1.566914646
"['47634.14023', '47636.82413']",0.338525714,0.188670847,0.283096527,0.654515466,0.59012689,0.309633531,-0.036053333,0.030475556,-0.03622,0.043064444,-0.042025556,-0.002956667,0.338486112,0.187236365,0.282342886,0.656756034,0.59192624,0.311353991,-0.07395,0.03035,-0.04745,0.0364,-0.04075,-0.01855,4,1,0.3016,0.339010373,4,1,0.211989474,0.151977692,5,1.414213562,0.291211765,0.214525121,4,1,0.650889474,0.751357983,4,1,0.373894444,0.592393538,5,1.732050808,0.226382353,0.267306727,0.80114309,-0.098974734,0.006631527,0.475476449,0.017430472,-0.260831646,2.281703276,0.428105522,0.049894173,3.470168527,0.495462338,-0.106940425
"['47635.04489', '47637.72888']",0.346035324,0.200300332,0.298271446,0.671364008,0.619866479,0.335145079,-0.034265556,0.051006667,-0.028423333,0.080828889,-0.064003333,-0.06884,0.346263661,0.194782185,0.298577475,0.670214363,0.620007451,0.329836443,-0.05945,0.05085,-0.00495,0.06925,-0.073,-0.08295,4,1.414213562,0.336157895,0.340003339,4,1,0.256773684,0.158177115,4,1,0.291978947,0.214981492,4,1,0.749757895,0.705107425,5,1.414213562,0.428611111,0.585570984,5,2.449489743,0.17125,0.285380597,0.700270257,0.039333413,-0.039356137,0.32401235,0.033456509,-0.248571891,1.888301382,0.12187925,-0.363013048,2.956058481,0.105021709,-0.244320639
"['47635.94958', '47638.63357']",0.355965642,0.210834532,0.307202998,0.747439716,0.539765129,0.359622428,-0.027053333,0.028533333,-0.035061111,-0.077964444,-0.028583333,-0.052284444,0.356924582,0.210065116,0.306905469,0.747526939,0.542027456,0.357794688,-0.012,0.0405,0.01365,-0.1119,-0.06855,-0.08665,4,1.414213562,0.347338889,0.346594517,4,1,0.214004762,0.20610839,4,1.414213562,0.304727778,0.161680767,4,1,0.620545,0.754724156,4,1.414213562,0.463736842,0.432732368,6,2.828427125,0.195421429,0.299458517,0.510649779,0.05154658,-0.564230862,0.010989538,-0.212581826,0.071797857,1.62487156,0.142650796,0.803245806,3.002785794,0.33609347,-0.13855178
"['47636.85428', '47639.5383']",0.295570721,0.24433192,0.274320652,0.655759687,0.439698399,0.401783968,-0.018822222,0.011941111,-0.042971111,0.006396667,0.018026667,0.059832222,0.296623315,0.245407131,0.272451982,0.659402065,0.441789961,0.399529802,0.0144,-0.0193,0.0054,-0.0296,-0.0114,0.0194,4,1.414213562,0.292057895,0.218773956,4,1.414213562,0.237852381,0.2432739,4,1.414213562,0.249905263,0.15697798,4,1,0.54355,0.543891712,4,1,0.368609524,0.40024412,7,3.16227766,0.337225,0.4325192,-0.345250122,0.36183581,-0.779772245,-0.542253687,-0.094346681,0.084454848,1.367797146,0.419418759,1.992273849,2.159771807,-0.306045872,-0.581526474
"['47637.75903', '47640.44302']",0.316614656,0.253487737,0.244576672,0.655010852,0.408241786,0.380838217,0.005386667,0.022754444,-0.012184444,0.013333333,0.002974444,0.02699,0.318342339,0.253878767,0.245641465,0.658543929,0.410517976,0.382008822,0.01695,0.00205,0.0004,-0.00605,-0.03695,-0.08575,4,1.414213562,0.33498,0.240759088,4,1.414213562,0.275985,0.25762304,4,1.414213562,0.243863158,0.149618111,4,1,0.51395,0.55466505,4,1.414213562,0.356921053,0.384488261,6,3,0.25245,0.430207207,-0.082816475,0.378508884,-1.130950709,-0.581902069,0.151196878,0.553309352,1.138189065,0.448876519,4.176299427,2.265744463,-0.420234128,-0.61364288
"['47638.66375', '47641.34774']",0.3380976,0.292708462,0.252872011,0.612022504,0.383507779,0.391803752,0.037302222,-0.00873,0.015006667,0.025708889,0.014933333,0.048584444,0.337916083,0.294217354,0.253840497,0.614907994,0.385363816,0.390957853,0.04495,-0.02245,0.0124,0.0016,0.0204,-0.03765,4,1,0.402909091,0.242847151,4,1.414213562,0.333984211,0.234176548,4,1,0.25961,0.239255606,4,1,0.550131579,0.565585313,4,1.414213562,0.337715789,0.353318758,4,1.732050808,0.2725,0.406381367,0.065470452,0.192879575,-0.070342739,0.248715304,0.060837255,0.389494267,0.529372119,0.173589768,1.073544406,-0.577974269,-0.022233271,-0.945567301
"['47639.56848', '47642.2525']",0.340753863,0.263603079,0.239954333,0.632482324,0.324338196,0.311279065,0.060612222,-0.056927778,0.070294444,-0.122884444,-0.012655556,-0.048636667,0.337198335,0.258824547,0.23071237,0.623905759,0.325906845,0.309178356,0.0348,-0.06845,0.04665,-0.1317,-0.00215,-0.1179,4,1,0.448157143,0.259589302,4,1,0.233265,0.209648574,4,1.414213562,0.302355,0.216392834,4,1,0.436514286,0.588021292,4,1,0.262378947,0.262415425,4,1,0.1159,0.311908466,0.440316961,0.212614592,0.101647879,0.192866671,-0.064301782,0.607183698,-0.247885084,0.519159058,0.616286151,-0.269466768,-0.65263701,-0.324952647
"['47640.4732', '47643.15724']",0.365813599,0.305582047,0.268565029,0.773777349,0.322811697,0.395781988,0.107723333,-0.185838889,0.080712222,-0.444334444,-0.068066667,0.153437778,0.351551529,0.243937424,0.257584808,0.637030028,0.317321814,0.366872919,0.07045,-0.2251,0.06065,-0.54735,-0.05545,0.1995,4,1,0.530365,0.264918753,4,1,0.081185,0.217634213,4,1,0.321261905,0.229508326,4,1.414213562,0.142247368,0.687068477,4,1,0.18704,0.249747147,3,0,0.264633333,0.336057744,0.44266439,0.409742374,-0.039920101,0.63549827,-0.272683175,0.05277421,0.087120913,1.203259439,-0.172849785,0.574677765,-0.240150304,-0.73360294
"['47641.37793', '47644.062']",0.319460141,0.30231758,0.21902087,0.794952249,0.363987349,0.520435883,0.126574444,-0.221616667,0.064377778,-0.545883333,-0.19429,0.360754444,0.294958239,0.206777781,0.210518565,0.581130647,0.309520049,0.377214458,0.0736,-0.2435,0.0498,-0.64545,-0.2252,0.37195,4,1,0.441840909,0.261686919,4,1.414213562,-0.015073684,0.169089907,4,1,0.24553,0.16669549,4,1,-0.074163636,0.594281538,4,1.414213562,0.023929412,0.308324628,4,1,0.423125,0.386656313,0.66600837,-0.272640573,0.188931042,0.69801912,0.317265203,-0.396396209,1.503199915,1.596869959,-0.59424417,1.147357298,-0.084297433,-0.709602778
"['47642.28265', '47644.96673']",0.362824491,0.493412723,0.240099346,0.909819773,0.577955383,0.657191272,0.175458889,-0.250013333,0.010191111,-0.749188889,-0.429268889,0.584692222,0.319357168,0.427764641,0.241226858,0.519116823,0.389157229,0.301739965,0.11855,-0.25195,-0.001,-0.69395,-0.4087,0.5666,4,1,0.51687619,0.369775413,4,1.732050808,0.09205,0.594797017,4,1,0.20284,0.215592692,4,1,-0.314519048,0.37021921,4,2,-0.152294737,0.281533334,5,1,0.749405556,0.371218181,1.497137069,1.396593825,-0.884086614,-0.892535383,-1.412361011,0.55131816,4.47755232,13.08235244,6.114483533,2.197692746,3.739863646,1.545248146
"['47643.1874', '47645.87148']",0.549259766,0.57599763,0.303075295,0.872775163,0.650534267,0.789911638,0.145442222,-0.163726667,-0.006542222,-0.427338889,-0.38165,0.703924444,0.532620789,0.55533183,0.304702194,0.76526133,0.529770248,0.360408158,0.11855,-0.22005,-0.001,-0.5085,-0.4237,0.6661,4,1,0.695625,0.622222664,4,1.732050808,0.286435,0.640986044,4,1.414213562,0.279785,0.347122862,4,1,0.064609091,0.774232598,5,2,-0.01395,0.642449051,4,1.414213562,0.968478947,0.373300568,0.649458055,0.613845425,0.338392492,0.61680871,0.579220074,0.307368033,5.262559314,4.642020297,5.29227471,2.743292458,4.790862016,0.393252712
"['47644.09215', '47646.77625']",0.582760302,0.576071262,0.359720387,0.932810105,0.771352852,0.824891659,0.135,-0.082486667,0.018566667,-0.175827778,-0.337112222,0.44015,0.570083882,0.573329173,0.361253486,0.921221317,0.697673915,0.7015575,0.14705,-0.09935,0.02105,-0.2506,-0.44595,0.5049,4,1,0.7365,0.593346016,4,1,0.411547619,0.603116657,4,1.414213562,0.387305,0.360846189,4,1,0.552265,0.907766522,4,1.732050808,0.147915,0.815080698,4,1.414213562,0.72358,0.783168705,0.497541315,0.286583608,0.136450891,0.312170299,0.623737084,-0.477963017,3.588877536,3.621800789,2.286419601,0.927012417,1.041942814,-0.562104695
"['47644.99691', '47647.68099']",0.530969824,0.417168954,0.3481374,0.755673559,0.691804777,0.771117944,0.071061111,-0.030904444,0.038445556,0.148263333,-0.002297778,0.271521111,0.529141073,0.418353335,0.347946511,0.745137391,0.695676627,0.725776804,0.10575,-0.03035,0.01725,0.05545,0.0527,0.31675,4,0,0.551422727,0.587550504,3,0,0.282786957,0.343423201,4,1.414213562,0.432810526,0.34330384,4,1.414213562,0.743009091,0.731140226,4,1.732050808,0.31619,0.710756898,4,2.236067977,0.601744444,0.814153254,0.642497566,-0.124391287,0.503331238,0.616633795,0.322077265,-0.060954164,5.292202472,4.626688981,1.418638174,1.164545757,0.07648833,-1.068934209
"['47645.90165', '47648.58576']",0.280265335,0.237252296,0.305324294,0.734668829,0.695612961,0.65664173,0.05702,-0.036186667,0.047043333,0.035673333,-0.00963,0.031027778,0.275940963,0.235789992,0.303368476,0.737913191,0.699442948,0.65958284,0.08045,-0.05,0.0219,0.0219,0.0279,0.0121,4,1,0.309014286,0.224424064,4,1,0.2094,0.233457001,4,1.414213562,0.32549,0.273834812,4,1.414213562,0.602909524,0.676271673,5,2.645751311,0.376829412,0.766513269,5,2.828427125,0.31159375,0.756580072,-0.288763454,0.604337937,0.14712077,-0.040639661,0.13191193,0.336858955,1.814977403,3.196468606,0.58384549,1.358313381,-0.627227646,-0.72477691
"['47646.80641', '47649.49053']",0.272377223,0.224860384,0.287155452,0.612330169,0.623272509,0.52569809,0.07797,-0.0343,0.050204444,-0.003711111,0.035123333,0.080652222,0.262441064,0.223473931,0.284316628,0.615749308,0.625768269,0.52238469,0.07915,-0.04315,0.0157,0.0548,0.04145,0.04405,4,1,0.331842857,0.254273094,4,0,0.197322727,0.143244087,4,1.414213562,0.302178947,0.261583179,4,1,0.433277273,0.426997475,6,2.449489743,0.473693333,0.554767961,5,2.449489743,0.38726,0.492431424,0.494644686,-0.25855712,0.296148672,-1.038697248,-0.210348075,0.279825348,1.641258333,0.532068407,-0.010513818,2.385714064,0.490611198,-0.358661334
"['47647.71114', '47650.39527']",0.272861042,0.243238368,0.296374023,0.75048756,0.643172137,0.536677918,0.08164,0.023612222,0.037534444,0.019248889,-0.073006667,-0.010864444,0.261820019,0.243445838,0.295634633,0.754443729,0.642595144,0.539573944,0.08565,0.00765,0.0321,0.1371,-0.0589,0.0097,4,1,0.36266,0.242413026,4,1,0.242372727,0.173066085,4,1.414213562,0.25595,0.246803475,4,1,0.54897619,0.635721761,5,2,0.3361125,0.571797533,4,2.236067977,0.194266667,0.54152776,0.562124957,-0.052623865,-0.00055669,-0.832719116,-0.437458831,0.193800416,1.468229502,0.021712307,-0.062324742,1.320087883,0.009143001,-0.402192308
"['47648.61591', '47651.30001']",0.257155784,0.246028524,0.273384191,0.726959385,0.602033001,0.502488831,0.075804444,0.073952222,0.022491111,0.077505556,-0.057304444,-0.063407778,0.24710573,0.235965607,0.273983841,0.726865328,0.602656983,0.501264728,0.0815,0.09315,0.02035,0.17775,-0.02645,-0.0387,4,1.414213562,0.326857143,0.24341474,4,1,0.277815,0.146609191,4,1,0.22902381,0.242395724,4,0,0.53515,0.625180469,5,2,0.377652941,0.488970017,4,1.414213562,0.12448,0.487588991,0.739465301,-0.490053944,0.108747609,-1.044943986,-0.752388193,0.058702659,2.404552588,0.579186656,0.230355879,2.186342348,0.713150622,-0.555292459
"['47649.52069', '47652.20473']",0.21544869,0.206648857,0.288049378,0.697395302,0.552856286,0.494336217,0.049014444,0.079038889,0.008653333,0.071628889,-0.044771111,-0.059425556,0.210974598,0.192005804,0.289532377,0.697593422,0.554127574,0.493500691,0.0383,0.09315,0.0136,0.1741,-0.00475,-0.0757,4,2,0.282342105,0.162100464,4,1,0.224384211,0.165657955,4,1,0.24916,0.24708948,4,1,0.540425,0.65444438,5,2,0.418011111,0.43011628,4,1.414213562,0.09481,0.482737246,0.285960747,0.115315144,-0.210610369,-0.87065038,-0.57334235,-0.082976435,0.058159947,-0.045418589,0.668693863,2.025299224,0.277342914,-0.918225919
"['47650.42542', '47653.10946']",0.247611971,0.189378204,0.288737488,0.621534706,0.535151364,0.438161676,0.074432222,0.069028889,0.036743333,0.06972,-0.101242222,-0.0748,0.237483008,0.177337376,0.287994495,0.621071981,0.528431318,0.434148467,0.0466,0.10455,0.04275,0.1278,-0.0838,-0.103,4,2,0.34818,0.222100116,4,0,0.211575,0.131853515,4,1,0.325875,0.2396723,4,1,0.519959091,0.548105957,5,1.732050808,0.453594118,0.290215371,4,1.414213562,0.085144444,0.430359721,0.785277823,-0.385107182,-0.112204931,-0.740781258,-0.654259686,-0.054768398,1.483485297,-0.128955046,0.581503616,1.641494855,0.665712441,-0.794320796
"['47651.33017', '47654.01421']",0.326962722,0.207520295,0.353962679,0.608030371,0.524604538,0.438881364,0.091588889,0.048208889,0.033481111,0.054776667,-0.059464444,-0.028137778,0.315631144,0.20297373,0.354349751,0.608950473,0.524143508,0.440432124,0.0396,0.0826,0.03825,0.0581,-0.08535,0.05235,4,1,0.4565,0.335888901,4,1.414213562,0.240627778,0.125289302,4,1,0.379704762,0.258862134,4,2.236067977,0.621661111,0.489943139,5,1,0.468535294,0.464366602,5,1.732050808,0.1707,0.486833271,1.074215141,-0.59189598,-0.600877225,-0.577872191,-0.108572579,-0.073486502,2.891151064,0.232043469,2.211964176,1.090954578,1.653446816,-0.390162713
"['47652.23488', '47654.91896']",0.309818449,0.210948662,0.313172759,0.64926672,0.540734567,0.43431157,0.100093333,0.058301111,0.040348889,0.113238889,-0.018794444,-0.074491111,0.294846973,0.203867898,0.312302486,0.642897064,0.543435365,0.430272781,0.0967,0.07525,0.01425,0.1111,-0.0778,-0.0292,4,1,0.42028,0.339244432,4,1.414213562,0.234344444,0.138637993,3,1,0.345934783,0.230425179,4,2.449489743,0.715677778,0.495831984,5,1.732050808,0.457817647,0.471645171,4,2,0.1953,0.441428447,1.209563516,-0.588403038,-0.66502538,-0.434274231,-0.125097946,-0.226340426,4.250175228,0.228065822,4.044448222,0.732177109,1.190189611,-0.104109553
"['47653.13965', '47655.82366']",0.310642182,0.215350569,0.320430945,0.679065905,0.589200989,0.46391786,0.083974444,0.043116667,0.038185556,-0.010977778,0.029254444,0.027493333,0.300752188,0.212172123,0.319929888,0.682780989,0.591771084,0.465696902,0.0737,0.0558,0.01455,0.05365,0.03425,0.1221,4,1.414213562,0.433266667,0.336241118,4,1,0.234515789,0.14886335,3,1,0.3189,0.251413913,4,2.645751311,0.64825,0.433195102,4,2,0.46555,0.594654426,4,2.645751311,0.339477778,0.375773672,1.011517348,-0.411358309,-0.596313163,-0.476776463,0.306516553,-0.344781968,3.689578372,0.125158067,3.922462489,0.407362397,0.075974895,0.258253581
"['47654.04439', '47656.72838']",0.398369797,0.24452835,0.358517744,0.758431382,0.58254145,0.431213681,0.080824444,0.049267778,0.064881111,0.003837778,0.028978889,0.012167778,0.392269848,0.240855498,0.354573447,0.762670566,0.58507974,0.433456794,0.08295,0.0356,0.01795,0.0489,0.0665,0.0462,4,1.414213562,0.477626316,0.544966617,4,1,0.262542857,0.211330387,4,1,0.415395,0.320115288,4,1.732050808,0.782704762,0.714005158,4,2.236067977,0.469011765,0.534831896,5,2.645751311,0.351605882,0.330455321,2.681301795,-0.157537149,0.31321321,0.692742964,0.098411665,-0.15478843,17.9997988,0.780470471,1.851071431,2.407561691,-0.311545202,0.461850052
"['47654.94911', '47657.63312']",0.480513856,0.246174485,0.39327689,0.748133051,0.614375778,0.396132032,0.098164444,0.055944444,0.072386667,-0.021881111,-0.004825556,0.056385556,0.473015163,0.24107644,0.388723341,0.752002458,0.617798629,0.394295176,0.08495,0.05615,0.0509,-0.0383,0.0624,0.05365,4,1,0.525335,0.541476524,3,1,0.26036087,0.195903403,4,1,0.441659091,0.306324036,3,1,0.729472727,0.754014982,4,1.732050808,0.482073684,0.52396685,4,1.414213562,0.358294444,0.320003096,2.197198932,-0.375551148,-0.080239874,0.800215996,-0.009634218,-0.13511351,9.992783482,1.222950844,1.208384924,2.763218904,-0.12217504,0.910223246
"['47655.85384', '47658.53784']",0.496045163,0.227339884,0.379743813,0.716088456,0.502619633,0.306968228,0.1051,0.048871111,0.061863333,0.009368889,0.037216667,0.039297778,0.487499138,0.223268704,0.376769924,0.720038552,0.504047967,0.306147977,0.0883,0.04605,0.0884,-0.07,0.0665,0.04455,4,1,0.613445455,0.628229951,4,1.414213562,0.224945455,0.192204538,4,1,0.422990909,0.300445347,4,1,0.767104762,0.79504977,4,1,0.462089474,0.400004557,4,1.414213562,0.324961111,0.284150354,2.122087876,-0.389195132,-0.075533676,1.114018247,-0.351286486,-0.008959908,9.003238504,1.99312115,1.451600429,3.256741456,0.462050444,0.547666748
"['47656.75856', '47659.44258']",0.431617317,0.273129303,0.307963007,0.725510239,0.550899849,0.415199278,0.097231111,0.126732222,0.021061111,0.137008889,-0.035475556,0.021221111,0.42287892,0.24330289,0.308963251,0.716447465,0.552836319,0.416979635,0.06135,0.1166,0.0463,0.1386,-0.02635,0.07745,3,0,0.553578261,0.471269099,4,1.732050808,0.297405,0.23221431,4,1,0.330766667,0.194444474,3,0,0.773282609,0.667337411,4,0,0.399435,0.392251661,4,1.414213562,0.324733333,0.397681361,1.379648961,0.356417018,-0.427029838,0.077344371,-0.567652352,-0.695833663,4.432405272,1.176275198,0.414679332,0.895576209,0.331131837,1.846909968
"['47657.66327', '47660.34727']",0.473762846,0.293922835,0.275035052,0.93724899,0.607707537,0.627320014,0.098613333,0.13096,0.010766667,-0.055656667,-0.106667778,-0.172225556,0.465982085,0.264609316,0.276363876,0.94083647,0.601624572,0.606594733,0.06865,0.1149,0.03095,0.0574,-0.03365,-0.0153,4,1,0.61087619,0.44289956,4,1.414213562,0.343557143,0.241124861,4,0,0.289209091,0.199359226,3,0,0.772025,0.629286557,4,0,0.230290909,0.457340375,4,1.414213562,0.25327,0.60189563,0.484080301,0.461860564,-0.144137237,-0.319179435,-1.493392714,-0.596338705,1.490188366,0.220628985,0.01817943,0.087461245,3.914756279,0.651610795
"['47658.56799', '47661.252']",0.4909986,0.328408781,0.304273271,0.939724714,0.663114257,0.729218612,0.116157778,0.075197778,-0.007207778,-0.150151111,-0.152173333,-0.022065556,0.479733419,0.321474586,0.305892035,0.932848401,0.649033348,0.732968113,0.0746,0.0607,-0.004,-0.05,-0.0663,0.0696,4,1,0.646654545,0.404758578,4,1.414213562,0.345080952,0.282496231,4,0,0.311304545,0.219565065,3,0,0.65646087,0.639443107,4,1.414213562,0.282663158,0.517108524,4,1.414213562,0.36571,0.666637589,0.297484279,0.29689193,-0.156963293,-0.196516991,-0.928971817,-0.362361476,0.832978121,-0.52844878,0.245933239,-0.026393341,2.144858607,-0.215634622
"['47659.47273', '47662.15674']",0.506456062,0.279996696,0.36559681,0.884711223,0.640057812,0.696414133,0.10576,-0.01597,0.021996667,-0.177194444,-0.101845556,0.07214,0.498065143,0.281106957,0.366978946,0.871640884,0.635443167,0.696548166,0.1041,-0.0285,0.04325,-0.0543,-0.06245,0.11725,4,1,0.631535,0.348850819,4,1,0.249842105,0.231280422,3,0,0.351143478,0.241101321,4,1,0.58242,0.651271448,4,1.414213562,0.405138889,0.475146467,4,1,0.483175,0.521753569,0.284275995,0.209782293,-0.461948093,-0.212852338,-0.928351291,-0.590797477,0.550992105,-0.098017966,0.470380386,0.119819611,2.619681583,0.308226126
"['47660.37742', '47663.06146']",0.450296428,0.288591132,0.415499295,0.91769014,0.647344539,0.579730149,0.068771111,-0.040965556,0.034807778,-0.050865556,0.00345,0.240112222,0.447507035,0.2872692,0.416358309,0.921412631,0.650961902,0.530623812,0.06825,-0.0456,0.07675,0.0011,0.032,0.17165,3,0,0.569817391,0.347513769,4,1,0.27015,0.210259432,4,1,0.432495238,0.223590397,4,1.414213562,0.9015,0.797777367,5,1.414213562,0.532735294,0.357487739,4,1.732050808,0.515142105,0.507495334,0.367484973,0.117842442,-0.564556749,0.132811459,-0.418740358,-0.198713482,0.056062342,-0.534482891,0.129219782,0.600636877,-0.05788136,-0.117556745
"['47661.28215', '47663.96618']",0.767510362,0.431600196,0.447045163,1.068190937,0.78965056,0.535619823,0.093348889,0.004636667,0.094101111,0.097536667,0.011877778,0.08208,0.766080296,0.433993097,0.439477374,1.069687884,0.79398457,0.532258619,0.04355,0.0265,0.1761,0.2535,0.1015,0.07145,4,1.414213562,0.737745,0.82882756,4,1.414213562,0.412965,0.415804571,4,1,0.504215789,0.19505229,4,1.414213562,1.19015,0.785732615,4,1,0.602695,0.36361792,5,1.732050808,0.487738889,0.537673575,2.028663181,0.143275413,-0.84793774,-0.41048163,-1.503025448,-0.321587054,8.610409898,7.470236436,0.498562742,0.813936441,3.436016066,0.666243554
"['47662.18689', '47664.87087']",0.735585096,0.411297694,0.394630238,1.045616536,0.770792119,0.484932585,0.091147778,-0.028112222,0.128924444,0.014862222,-0.011861111,0.004143333,0.7340053,0.412634652,0.375066079,1.051368155,0.775018539,0.487631515,0.0293,-0.0539,0.1602,-0.0143,0.1176,0.02595,4,1.732050808,0.66338,0.829672735,4,1,0.29985,0.440889362,4,1,0.461628571,0.179751607,4,1,0.920336364,0.880445694,4,1.414213562,0.562677778,0.384342301,5,1.732050808,0.4126,0.445616521,2.301200585,0.409208629,-0.955673699,-0.301871634,-1.585514106,-0.22023095,10.66624169,9.719517612,1.669734949,0.812380344,3.836722612,1.354208575
"['47663.09161', '47665.77563']",0.704645335,0.384488313,0.353242557,0.790139869,0.668318557,0.386947701,0.127514444,-0.021272222,0.138934444,0.047432222,-0.053971111,-0.024973333,0.696894075,0.386050121,0.326592506,0.793133507,0.669867613,0.388304251,0.0586,-0.008,0.159,0.0132,0.069,-0.03075,4,1.732050808,0.610031579,0.839189605,4,1,0.252538095,0.450108094,4,0,0.439236364,0.203170099,4,1,0.606409524,0.723300615,4,1,0.435931579,0.33384539,4,1.732050808,0.247283333,0.404244284,2.540996513,0.428325759,-0.651257088,-0.66279867,-2.014743787,-0.153041646,13.11051293,13.33664711,1.702928365,3.712949114,6.966138764,4.19181787
"['47663.99633', '47666.68034']",0.253418079,0.176647418,0.278129884,0.448037433,0.378869723,0.234790961,0.07248,0.000243333,0.098216667,0.038507778,-0.025935556,-0.001041111,0.244192398,0.177636879,0.261668688,0.448880284,0.380098527,0.236104006,0.0552,0.0109,0.107,0.0132,0.0168,0.01915,4,1.732050808,0.341836842,0.155445061,3,0,0.161447826,0.13806962,4,1,0.37415,0.179953776,4,1,0.394055,0.408588788,4,1,0.294368421,0.227420113,4,1.414213562,0.150915789,0.18908009,0.162780748,0.200574344,0.169331645,0.212961516,-0.802194325,-0.437393687,-0.671931056,-0.144806149,-0.534027561,0.596117004,0.158213906,0.17169694
"['47664.90105', '47667.58506']",0.268491263,0.238390948,0.251384031,0.736118412,0.306214349,0.273418596,0.093564444,0.057662222,0.063442222,0.088088889,-0.006991111,0.040078889,0.253070865,0.23260803,0.244609558,0.734923062,0.307849586,0.271980399,0.092,0.04445,0.08425,0.019,0.0084,0.05145,4,1.732050808,0.388019048,0.168591564,3,0,0.23055,0.214005538,4,1,0.309290476,0.158740678,4,1,0.68284,1.176738594,4,1,0.259505263,0.212110313,4,1.414213562,0.234405,0.323742182,0.180322129,0.109133633,0.013005299,4.217431178,-0.580375463,0.942211172,-0.309173241,2.375334947,-0.356964088,30.25175032,0.421564477,6.331254878
"['47665.80578', '47668.48976']",0.275059628,0.258523926,0.244290428,0.747836788,0.225441024,0.316285077,0.127776667,0.095895556,0.075645556,0.080875556,-0.008762222,-0.020767778,0.244943998,0.241425533,0.233584686,0.747615765,0.226532709,0.317370613,0.1452,0.0886,0.0924,-0.0086,-0.01695,-0.0032,4,1.414213562,0.422928571,0.159210678,4,0,0.288440909,0.223790256,4,1,0.288033333,0.140589041,4,1,0.656990909,1.146850977,4,1,0.183715,0.19839261,4,1,0.181978947,0.377731257,-0.010446413,-0.025018202,-0.604149587,4.073264483,-0.231617191,0.68340606,-0.002926536,2.011038591,0.769435205,28.29435035,0.747489214,3.134742098
"['47666.71049', '47669.3945']",0.337117314,0.255421912,0.291728044,0.844455734,0.291391509,0.375239973,0.215566667,0.03727,0.147941111,-0.178304444,0.050076667,0.043167778,0.260641357,0.254103779,0.25284185,0.830041092,0.288664506,0.374836926,0.18455,0.04205,0.15185,-0.23755,0.00405,0.02935,3,1,0.486417391,0.178381697,4,1,0.2148,0.254489375,4,1,0.361385714,0.183586359,3,1,0.354191304,1.264255085,4,1,0.1811,0.248706813,4,1,0.248180952,0.392966115,0.083258009,0.218319141,-0.497141379,3.546504267,1.008380518,0.481721684,0.417581837,1.553467094,0.986315133,21.93813344,2.426725749,0.681623614
